species,individualCount,decimalLongitude,decimalLatitude,eventDate,district
Spatula discors,10,-103.3995438,42.8031154,2021-05-19,Pine Ridge / Oglala
Spatula discors,X,-103.0042076,42.7448691,2021-05-08,Pine Ridge / Oglala
Spatula discors,7,-103.3995438,42.8031154,2021-05-08,Pine Ridge / Oglala
Spatula discors,3,-103.0042076,42.7448691,2021-05-11,Pine Ridge / Oglala
Spatula discors,2,-103.4984207,42.9109261,2021-05-08,Pine Ridge / Oglala
Spatula discors,13,-103.3995438,42.8031154,2021-05-08,Pine Ridge / Oglala
Spatula discors,4,-103.3995438,42.8031154,2021-05-11,Pine Ridge / Oglala
Spatula discors,6,-103.4984207,42.9109261,2021-05-19,Pine Ridge / Oglala
Spatula discors,10,-103.5191166,42.9537213,2021-05-08,Pine Ridge / Oglala
Spatula discors,16,-103.5191166,42.9537213,2021-05-08,Pine Ridge / Oglala
Spatula discors,2,-103.511359,42.921645,2021-05-06,Pine Ridge / Oglala
Spatula discors,10,-103.5191166,42.9537213,2021-05-19,Pine Ridge / Oglala
Spatula discors,1,-103.5848093,42.85706,2021-05-17,Pine Ridge / Oglala
Spatula discors,6,-100.2983522,41.8992266,2021-05-14,Bessey
Spatula discors,35,-100.9413683,42.6512969,2021-06-06,McKelvie
Spatula discors,4,-101.133042,42.701631,2021-06-03,McKelvie
Spatula discors,19,-100.903965,42.647408,2021-06-12,McKelvie
Spatula discors,2,-101.1019793,42.7045096,2021-06-08,McKelvie
Spatula discors,13,-101.0669237,42.6868125,2021-06-06,McKelvie
Spatula discors,4,-101.0644984,42.6849371,2021-06-07,McKelvie
Spatula discors,12,-103.4984207,42.9109261,2021-06-22,Pine Ridge / Oglala
Spatula discors,4,-103.4984207,42.9109261,2021-06-02,Pine Ridge / Oglala
Spatula discors,10,-103.3995438,42.8031154,2021-06-02,Pine Ridge / Oglala
Spatula discors,2,-103.3995438,42.8031154,2021-06-22,Pine Ridge / Oglala
Spatula discors,2,-103.4984207,42.9109261,2021-06-19,Pine Ridge / Oglala
Spatula discors,10,-103.5191166,42.9537213,2021-06-02,Pine Ridge / Oglala
Spatula discors,8,-103.5191166,42.9537213,2021-06-09,Pine Ridge / Oglala
Spatula discors,2,-103.5191166,42.9537213,2021-06-19,Pine Ridge / Oglala
Spatula discors,18,-103.5191166,42.9537213,2021-06-22,Pine Ridge / Oglala
Spatula discors,75,-101.026024,42.670002,2021-08-18,McKelvie
Spatula discors,30,-103.0042076,42.7448691,2021-09-02,Pine Ridge / Oglala
Spatula discors,7,-100.298564,41.900938,2022-03-29,Bessey
Spatula discors,37,-100.3807068,41.8572879,2022-04-19,Bessey
Spatula discors,30,-100.9498903,42.6978972,2022-05-29,McKelvie
Spatula discors,2,-103.547567,42.855293,2022-05-07,Pine Ridge / Oglala
Spatula discors,6,-100.3807068,41.8572879,2022-05-01,Bessey
Spatula discors,2,-100.960424,42.658969,2022-06-07,McKelvie
Spatula discors,7,-100.898879,42.644792,2022-06-07,McKelvie
Spatula discors,1,-101.0644984,42.6849371,2022-06-07,McKelvie
Spatula discors,9,-103.5191166,42.9537213,2022-08-20,Pine Ridge / Oglala
Spatula discors,2,-103.0162239,42.7071641,2022-09-07,Pine Ridge / Oglala
Spatula discors,17,-103.0042076,42.7448691,2022-10-12,Pine Ridge / Oglala
Spatula discors,16,-103.4984207,42.9109261,2022-10-11,Pine Ridge / Oglala
Spatula discors,90,-103.0042076,42.7448691,2022-10-12,Pine Ridge / Oglala
Spatula discors,2,-100.2953601,41.9029695,2023-04-14,Bessey
Spatula discors,2,-101.0644984,42.6849371,2023-05-04,McKelvie
Spatula discors,6,-100.960424,42.658969,2023-05-06,McKelvie
Spatula discors,X,-100.9217949,42.6493315,2023-05-05,McKelvie
Spatula discors,12,-101.1539039,42.6890767,2023-05-06,McKelvie
Spatula discors,3,-103.6394628,42.9885988,2023-05-20,Pine Ridge / Oglala
Spatula discors,2,-103.5191166,42.9537213,2023-05-22,Pine Ridge / Oglala
Spatula discors,3,-103.5191166,42.9537213,2023-05-25,Pine Ridge / Oglala
Spatula discors,1,-100.2983522,41.8992266,2023-05-05,Bessey
Spatula discors,6,-100.2970217,41.9028968,2023-05-01,Bessey
Spatula cyanoptera,2,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Spatula cyanoptera,2,-103.5830882,42.95048,2020-06-21,Pine Ridge / Oglala
Spatula cyanoptera,1,-103.391239,42.852224,2022-05-10,Pine Ridge / Oglala
Spatula clypeata,1,-103.0162239,42.7071641,1984-05-18,Pine Ridge / Oglala
Spatula clypeata,1,-103.0162239,42.7071641,1986-06-16,Pine Ridge / Oglala
Spatula clypeata,X,-103.5751104,42.8977089,1995-09-06,Pine Ridge / Oglala
Spatula clypeata,X,-103.0104322,42.7319256,2000-09-16,Pine Ridge / Oglala
Spatula clypeata,2,-100.3807068,41.8572879,2011-03-30,Bessey
Spatula clypeata,2,-103.5455418,42.8627539,2011-04-20,Pine Ridge / Oglala
Spatula clypeata,30,-103.5923624,42.9594691,2011-04-20,Pine Ridge / Oglala
Spatula clypeata,1,-103.0042076,42.7448691,2011-11-08,Pine Ridge / Oglala
Spatula clypeata,2,-100.2983522,41.8992266,2012-04-06,Bessey
Spatula clypeata,3,-100.2983522,41.8992266,2012-04-29,Bessey
Spatula clypeata,2,-103.0042076,42.7448691,2013-05-25,Pine Ridge / Oglala
Spatula clypeata,4,-100.3807068,41.8572879,2014-04-11,Bessey
Spatula clypeata,3,-103.5923624,42.9594691,2014-08-26,Pine Ridge / Oglala
Spatula clypeata,1,-100.2983522,41.8992266,2014-10-04,Bessey
Spatula clypeata,X,-103.427994,42.880411,2015-04-24,Pine Ridge / Oglala
Spatula clypeata,2,-103.58951,42.94285,2015-06-21,Pine Ridge / Oglala
Spatula clypeata,3,-103.581895,42.949679,2016-03-27,Pine Ridge / Oglala
Spatula clypeata,2,-100.977879,42.663311,2016-04-14,McKelvie
Spatula clypeata,8,-103.6433029,42.9919039,2016-04-25,Pine Ridge / Oglala
Spatula clypeata,15,-100.2983522,41.8992266,2016-04-13,Bessey
Spatula clypeata,2,-103.4593506,42.9191085,2016-05-23,Pine Ridge / Oglala
Spatula clypeata,2,-103.5736942,42.9003129,2016-05-23,Pine Ridge / Oglala
Spatula clypeata,6,-100.2983522,41.8992266,2017-04-07,Bessey
Spatula clypeata,4,-103.4593506,42.9191085,2017-05-16,Pine Ridge / Oglala
Spatula clypeata,7,-103.4471798,42.908663,2017-05-26,Pine Ridge / Oglala
Spatula clypeata,3,-103.0042076,42.7448691,2017-05-25,Pine Ridge / Oglala
Spatula clypeata,3,-103.5736942,42.9003129,2017-05-16,Pine Ridge / Oglala
Spatula clypeata,2,-103.4429312,42.9028791,2018-05-19,Pine Ridge / Oglala
Spatula clypeata,2,-103.4729612,42.9275906,2018-05-17,Pine Ridge / Oglala
Spatula clypeata,X,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Spatula clypeata,10,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Spatula clypeata,2,-103.5101366,42.9595633,2018-05-19,Pine Ridge / Oglala
Spatula clypeata,2,-103.5976839,42.9907739,2018-05-19,Pine Ridge / Oglala
Spatula clypeata,2,-103.5736942,42.9003129,2018-05-15,Pine Ridge / Oglala
Spatula clypeata,11,-103.4984207,42.9109261,2019-04-21,Pine Ridge / Oglala
Spatula clypeata,6,-103.4984207,42.9109261,2019-04-20,Pine Ridge / Oglala
Spatula clypeata,2,-102.9797566,42.7258824,2019-05-07,Pine Ridge / Oglala
Spatula clypeata,3,-103.6215676,42.9740362,2019-05-17,Pine Ridge / Oglala
Spatula clypeata,4,-103.5857995,42.9858129,2019-05-12,Pine Ridge / Oglala
Spatula clypeata,3,-103.554839,42.801807,2019-05-14,Pine Ridge / Oglala
Spatula clypeata,2,-103.4515117,42.9143256,2019-06-11,Pine Ridge / Oglala
Spatula clypeata,1,-103.875442,42.921708,2019-06-14,Pine Ridge / Oglala
Spatula clypeata,2,-103.872529,42.941468,2019-06-14,Pine Ridge / Oglala
Spatula clypeata,5,-103.5455418,42.8627539,2019-08-24,Pine Ridge / Oglala
Spatula clypeata,3,-103.568373,42.97954,2019-08-25,Pine Ridge / Oglala
Spatula clypeata,7,-103.4984207,42.9109261,2019-09-03,Pine Ridge / Oglala
Spatula clypeata,1,-100.977701,42.663656,2020-05-30,McKelvie
Spatula clypeata,3,-101.12257,42.70672,2020-05-19,McKelvie
Spatula clypeata,7,-103.458972,42.918884,2020-05-15,Pine Ridge / Oglala
Spatula clypeata,2,-103.5830882,42.95048,2020-06-21,Pine Ridge / Oglala
Spatula clypeata,2,-103.8926224,42.8975574,2020-06-04,Pine Ridge / Oglala
Spatula clypeata,1,-103.6126492,42.9689154,2020-06-10,Pine Ridge / Oglala
Spatula clypeata,X,-101.0644984,42.6849371,2021-04-25,McKelvie
Spatula clypeata,3,-103.3995438,42.8031154,2021-04-08,Pine Ridge / Oglala
Spatula clypeata,2,-103.3995438,42.8031154,2021-05-11,Pine Ridge / Oglala
Spatula clypeata,2,-103.3995438,42.8031154,2021-05-08,Pine Ridge / Oglala
Spatula clypeata,2,-103.5191166,42.9537213,2021-05-08,Pine Ridge / Oglala
Spatula clypeata,2,-103.5191166,42.9537213,2021-05-19,Pine Ridge / Oglala
Spatula clypeata,3,-100.903965,42.647408,2021-06-12,McKelvie
Spatula clypeata,2,-101.0644984,42.6849371,2021-06-07,McKelvie
Spatula clypeata,2,-103.3995438,42.8031154,2021-06-02,Pine Ridge / Oglala
Spatula clypeata,1,-103.3995438,42.8031154,2021-06-22,Pine Ridge / Oglala
Spatula clypeata,15,-101.026024,42.670002,2021-08-18,McKelvie
Spatula clypeata,6,-103.0042076,42.7448691,2021-09-08,Pine Ridge / Oglala
Spatula clypeata,1,-103.0042076,42.7448691,2021-09-02,Pine Ridge / Oglala
Spatula clypeata,5,-100.298061,41.901441,2021-11-03,Bessey
Spatula clypeata,6,-103.0042076,42.7448691,2022-04-14,Pine Ridge / Oglala
Spatula clypeata,5,-103.0042076,42.7448691,2022-04-14,Pine Ridge / Oglala
Spatula clypeata,25,-100.3807068,41.8572879,2022-04-19,Bessey
Spatula clypeata,2,-103.5735358,42.9784045,2022-08-29,Pine Ridge / Oglala
Spatula clypeata,9,-103.0042076,42.7448691,2022-10-10,Pine Ridge / Oglala
Spatula clypeata,9,-103.0042076,42.7448691,2022-10-12,Pine Ridge / Oglala
Spatula clypeata,8,-101.010707,42.665847,2023-03-30,McKelvie
Spatula clypeata,2,-101.000289,42.665325,2023-03-30,McKelvie
Spatula clypeata,3,-100.2983522,41.8992266,2023-04-01,Bessey
Spatula clypeata,X,-100.9217949,42.6493315,2023-05-05,McKelvie
Spatula clypeata,6,-101.1539039,42.6890767,2023-05-06,McKelvie
Spatula clypeata,2,-103.5191166,42.9537213,2023-05-22,Pine Ridge / Oglala
Spatula clypeata,6,-103.6394628,42.9885988,2023-05-20,Pine Ridge / Oglala
Spatula clypeata,1,-103.637466,42.986739,2023-05-28,Pine Ridge / Oglala
Spatula clypeata,2,-103.5191166,42.9537213,2023-05-25,Pine Ridge / Oglala
Spatula clypeata,2,-100.2970217,41.9028968,2023-05-09,Bessey
Spatula clypeata,1,-103.6409224,42.8778969,2023-06-18,Pine Ridge / Oglala
Mareca strepera,1,-103.0162239,42.7071641,1984-05-18,Pine Ridge / Oglala
Mareca strepera,2,-100.3807068,41.8572879,2000-03-30,Bessey
Mareca strepera,2,-100.3807068,41.8572879,2010-04-21,Bessey
Mareca strepera,4,-103.5111237,42.9227433,2010-05-14,Pine Ridge / Oglala
Mareca strepera,2,-103.617382,42.9989428,2010-05-16,Pine Ridge / Oglala
Mareca strepera,60,-103.5923624,42.9594691,2011-04-20,Pine Ridge / Oglala
Mareca strepera,X,-103.427994,42.880411,2015-04-24,Pine Ridge / Oglala
Mareca strepera,2,-100.9054473,42.6448535,2015-05-22,McKelvie
Mareca strepera,2,-103.5581846,42.9808975,2015-05-26,Pine Ridge / Oglala
Mareca strepera,1,-100.9791183,42.6738149,2015-06-19,McKelvie
Mareca strepera,5,-103.5736942,42.9003129,2016-05-23,Pine Ridge / Oglala
Mareca strepera,2,-103.5777789,42.8814855,2016-05-24,Pine Ridge / Oglala
Mareca strepera,10,-100.2983522,41.8992266,2017-04-07,Bessey
Mareca strepera,2,-103.4593506,42.9191085,2017-05-16,Pine Ridge / Oglala
Mareca strepera,4,-103.5736942,42.9003129,2017-05-16,Pine Ridge / Oglala
Mareca strepera,20,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Mareca strepera,X,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Mareca strepera,2,-103.5736942,42.9003129,2018-05-15,Pine Ridge / Oglala
Mareca strepera,7,-103.5857995,42.9858129,2019-05-12,Pine Ridge / Oglala
Mareca strepera,4,-103.4471798,42.908663,2019-06-20,Pine Ridge / Oglala
Mareca strepera,8,-103.874892,42.96536,2019-06-14,Pine Ridge / Oglala
Mareca strepera,4,-103.875442,42.921708,2019-06-14,Pine Ridge / Oglala
Mareca strepera,2,-103.872529,42.941468,2019-06-14,Pine Ridge / Oglala
Mareca strepera,4,-103.874857,42.963799,2019-06-19,Pine Ridge / Oglala
Mareca strepera,8,-103.5455418,42.8627539,2019-08-24,Pine Ridge / Oglala
Mareca strepera,21,-103.568373,42.97954,2019-08-25,Pine Ridge / Oglala
Mareca strepera,1,-101.020262,42.666866,2020-05-31,McKelvie
Mareca strepera,2,-103.400084,42.803674,2020-05-15,Pine Ridge / Oglala
Mareca strepera,2,-103.5832486,42.9448696,2020-06-21,Pine Ridge / Oglala
Mareca strepera,2,-103.8752464,42.9232916,2020-06-09,Pine Ridge / Oglala
Mareca strepera,1,-103.6126492,42.9689154,2020-06-10,Pine Ridge / Oglala
Mareca strepera,2,-103.8926224,42.8975574,2020-06-04,Pine Ridge / Oglala
Mareca strepera,2,-101.0644984,42.6849371,2021-04-25,McKelvie
Mareca strepera,11,-103.3995438,42.8031154,2021-05-11,Pine Ridge / Oglala
Mareca strepera,6,-103.5191166,42.9537213,2021-05-08,Pine Ridge / Oglala
Mareca strepera,2,-100.9413683,42.6512969,2021-06-06,McKelvie
Mareca strepera,3,-103.4984207,42.9109261,2021-06-19,Pine Ridge / Oglala
Mareca strepera,10,-103.5191166,42.9537213,2021-06-19,Pine Ridge / Oglala
Mareca strepera,35,-101.026024,42.670002,2021-08-18,McKelvie
Mareca strepera,1,-103.0042076,42.7448691,2021-09-02,Pine Ridge / Oglala
Mareca strepera,9,-100.9498903,42.6978972,2021-11-12,McKelvie
Mareca strepera,4,-100.9498903,42.6978972,2021-11-13,McKelvie
Mareca strepera,3,-100.298061,41.901441,2021-11-03,Bessey
Mareca strepera,6,-100.3807068,41.8572879,2022-04-19,Bessey
Mareca strepera,4,-100.3807068,41.8572879,2022-04-02,Bessey
Mareca strepera,2,-103.641852,43.000498,2022-05-18,Pine Ridge / Oglala
Mareca strepera,4,-103.5998213,42.9537885,2022-06-23,Pine Ridge / Oglala
Mareca strepera,12,-103.0042076,42.7448691,2022-10-12,Pine Ridge / Oglala
Mareca strepera,6,-103.0042076,42.7448691,2022-10-10,Pine Ridge / Oglala
Mareca strepera,8,-103.0042076,42.7448691,2022-10-11,Pine Ridge / Oglala
Mareca strepera,4,-100.94804,42.652041,2023-03-30,McKelvie
Mareca strepera,4,-101.010707,42.665847,2023-03-30,McKelvie
Mareca strepera,15,-101.000289,42.665325,2023-03-30,McKelvie
Mareca strepera,4,-101.081687,42.696118,2023-03-30,McKelvie
Mareca strepera,4,-100.2983522,41.8992266,2023-04-29,Bessey
Mareca strepera,9,-100.2983522,41.8992266,2023-04-01,Bessey
Mareca strepera,X,-100.9217949,42.6493315,2023-05-05,McKelvie
Mareca strepera,4,-101.1539039,42.6890767,2023-05-06,McKelvie
Mareca strepera,2,-103.637466,42.986739,2023-05-28,Pine Ridge / Oglala
Mareca strepera,6,-103.6394628,42.9885988,2023-05-20,Pine Ridge / Oglala
Mareca strepera,1,-103.5191166,42.9537213,2023-05-25,Pine Ridge / Oglala
Mareca strepera,2,-103.5191166,42.9537213,2023-05-22,Pine Ridge / Oglala
Mareca americana,X,-103.0104322,42.7319256,2000-09-16,Pine Ridge / Oglala
Mareca americana,2,-103.4984207,42.9109261,2011-04-20,Pine Ridge / Oglala
Mareca americana,30,-103.5923624,42.9594691,2011-04-20,Pine Ridge / Oglala
Mareca americana,1,-103.5455418,42.8627539,2011-04-20,Pine Ridge / Oglala
Mareca americana,1,-103.5111237,42.9227433,2011-05-16,Pine Ridge / Oglala
Mareca americana,2,-100.2983522,41.8992266,2012-04-06,Bessey
Mareca americana,2,-100.3807068,41.8572879,2014-04-11,Bessey
Mareca americana,2,-103.581895,42.949679,2016-03-27,Pine Ridge / Oglala
Mareca americana,2,-100.977879,42.663311,2016-04-14,McKelvie
Mareca americana,1,-103.6433029,42.9919039,2016-04-25,Pine Ridge / Oglala
Mareca americana,4,-100.2983522,41.8992266,2016-04-13,Bessey
Mareca americana,2,-103.5736942,42.9003129,2016-05-23,Pine Ridge / Oglala
Mareca americana,3,-103.4593506,42.9191085,2017-05-16,Pine Ridge / Oglala
Mareca americana,4,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Mareca americana,2,-103.6157084,42.9734122,2018-05-18,Pine Ridge / Oglala
Mareca americana,X,-103.5923624,42.9594691,2018-05-17,Pine Ridge / Oglala
Mareca americana,2,-103.441985,42.9015806,2019-05-12,Pine Ridge / Oglala
Mareca americana,2,-103.5857995,42.9858129,2019-05-12,Pine Ridge / Oglala
Mareca americana,1,-103.4984207,42.9109261,2019-09-03,Pine Ridge / Oglala
Mareca americana,3,-103.458972,42.918884,2020-05-15,Pine Ridge / Oglala
Mareca americana,5,-103.6126492,42.9689154,2020-06-10,Pine Ridge / Oglala
Mareca americana,1,-103.4984207,42.9109261,2021-05-08,Pine Ridge / Oglala
Mareca americana,2,-100.903965,42.647408,2021-06-12,McKelvie
Mareca americana,1,-103.5768485,42.982175,2021-06-07,Pine Ridge / Oglala
Mareca americana,2,-101.026024,42.670002,2021-08-18,McKelvie
Mareca americana,10,-100.9498903,42.6978972,2021-11-12,McKelvie
Mareca americana,10,-100.9498903,42.6978972,2021-11-13,McKelvie
Mareca americana,5,-100.298061,41.901441,2021-11-03,Bessey
Mareca americana,4,-100.3807068,41.8572879,2022-04-19,Bessey
Mareca americana,2,-100.3807068,41.8572879,2022-04-02,Bessey
Mareca americana,8,-103.0042076,42.7448691,2022-10-12,Pine Ridge / Oglala
Mareca americana,4,-103.0042076,42.7448691,2022-10-10,Pine Ridge / Oglala
Mareca americana,2,-101.010707,42.665847,2023-03-30,McKelvie
Mareca americana,15,-100.2983522,41.8992266,2023-04-01,Bessey
Anas platyrhynchos,1,-103.0162239,42.7071641,1984-05-18,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0042076,42.7448691,1985-06-08,Pine Ridge / Oglala
Anas platyrhynchos,X,-100.3807068,41.8572879,1985-10-06,Bessey
Anas platyrhynchos,X,-103.0162239,42.7071641,1986-05-17,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0162239,42.7071641,1988-05-27,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0162239,42.7071641,1989-08-15,Pine Ridge / Oglala
Anas platyrhynchos,X,-100.3807068,41.8572879,1989-10-07,Bessey
Anas platyrhynchos,X,-100.3807068,41.8572879,1989-10-27,Bessey
Anas platyrhynchos,X,-100.3807068,41.8572879,1990-09-08,Bessey
Anas platyrhynchos,X,-103.5751104,42.8977089,1995-09-06,Pine Ridge / Oglala
Anas platyrhynchos,X,-100.3807068,41.8572879,1995-10-07,Bessey
Anas platyrhynchos,1,-103.5716912,42.6984793,1999-06-22,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0042076,42.7448691,2000-05-21,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0104322,42.7319256,2000-09-16,Pine Ridge / Oglala
Anas platyrhynchos,X,-100.3223848,41.9053274,2004-11-03,Bessey
Anas platyrhynchos,X,-100.3223848,41.9053274,2004-11-04,Bessey
Anas platyrhynchos,2,-103.1892869,42.6222235,2006-06-14,Pine Ridge / Oglala
Anas platyrhynchos,X,-100.27,41.7925,2007-05-17,Bessey
Anas platyrhynchos,2,-103.5191166,42.9537213,2008-06-13,Pine Ridge / Oglala
Anas platyrhynchos,3,-103.3163953,42.6317644,2009-04-27,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.2019615,42.6392627,2009-04-29,Pine Ridge / Oglala
Anas platyrhynchos,2,-100.2983522,41.8992266,2009-05-11,Bessey
Anas platyrhynchos,4,-103.5923624,42.9594691,2009-09-30,Pine Ridge / Oglala
Anas platyrhynchos,X,-101.121254,42.7078537,2009-10-03,McKelvie
Anas platyrhynchos,2,-100.3807068,41.8572879,2010-04-20,Bessey
Anas platyrhynchos,3,-103.0097651,42.6974978,2010-05-16,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0162239,42.7071641,2010-05-15,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0162239,42.7071641,2010-05-15,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.5111237,42.9227433,2010-05-14,Pine Ridge / Oglala
Anas platyrhynchos,3,-103.6007309,42.8268833,2010-05-14,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0162239,42.7071641,2010-08-20,Pine Ridge / Oglala
Anas platyrhynchos,8,-103.3995438,42.8031154,2011-04-20,Pine Ridge / Oglala
Anas platyrhynchos,8,-103.4984207,42.9109261,2011-04-20,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.5455418,42.8627539,2011-04-20,Pine Ridge / Oglala
Anas platyrhynchos,3,-103.5923624,42.9594691,2011-04-20,Pine Ridge / Oglala
Anas platyrhynchos,1,-103.0162239,42.7071641,2011-05-23,Pine Ridge / Oglala
Anas platyrhynchos,3,-103.0162239,42.7071641,2011-05-16,Pine Ridge / Oglala
Anas platyrhynchos,4,-103.5111237,42.9227433,2011-05-16,Pine Ridge / Oglala
Anas platyrhynchos,8,-103.0042076,42.7448691,2011-11-08,Pine Ridge / Oglala
Anas platyrhynchos,2,-100.2983522,41.8992266,2012-04-08,Bessey
Anas platyrhynchos,3,-100.2983522,41.8992266,2012-04-29,Bessey
Anas platyrhynchos,4,-100.2983522,41.8992266,2012-04-06,Bessey
Anas platyrhynchos,2,-100.511384,41.9710414,2012-04-29,Bessey
Anas platyrhynchos,10,-103.0162239,42.7071641,2012-05-27,Pine Ridge / Oglala
Anas platyrhynchos,1,-100.9498903,42.6978972,2012-07-18,McKelvie
Anas platyrhynchos,1,-103.0042076,42.7448691,2013-05-25,Pine Ridge / Oglala
Anas platyrhynchos,4,-103.0042076,42.7448691,2013-05-25,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0162239,42.7071641,2013-05-31,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.0162239,42.7071641,2013-07-29,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0162239,42.7071641,2013-07-28,Pine Ridge / Oglala
Anas platyrhynchos,1,-103.0162239,42.7071641,2013-08-31,Pine Ridge / Oglala
Anas platyrhynchos,1,-103.0162239,42.7071641,2013-09-01,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0162239,42.7071641,2013-09-01,Pine Ridge / Oglala
Anas platyrhynchos,1,-103.0162239,42.7071641,2013-09-02,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.57,42.7,2014-04-05,Pine Ridge / Oglala
Anas platyrhynchos,1,-102.9797566,42.7258824,2014-05-24,Pine Ridge / Oglala
Anas platyrhynchos,4,-103.0042076,42.7448691,2014-05-25,Pine Ridge / Oglala
Anas platyrhynchos,2,-103.0042076,42.7448691,2014-05-24,Pine Ridge / Oglala
Anas platyrhynchos,2,-101.1551517,42.6894623,2014-06-19,McKelvie
Anas platyrhynchos,20,-103.5923624,42.9594691,2014-08-26,Pine Ridge / Oglala
Anas platyrhynchos,4,-103.0042076,42.7448691,2014-09-12,Pine Ridge / Oglala
Anas platyrhynchos,X,-103.427994,42.880411,2015-04-24,Pine Ridge / Oglala
Anas platyrhynchos,2,-100.9054473,42.6448535,2015-05-22,McKelvie
Anas platyrhynchos,1,-103.5,42.9,2015-05-30,Pine Ridge / Oglala
Anas platyrhynchos,3,-103.5581846,42.9808975,2015-05-26,Pine Ridge / Oglala
Anas platyrhynchos,2,-100.511384,41.9710414,2015-05-13,Bessey
Anas platyrhynchos,3,-100.3136146,41.8722806,2015-05-17,Bessey
Anas platyrhynchos,2,-100.2983522,41.8992266,2015-05-13,Bessey
